attr_name,Tumor1,Tumor2,Tumor3,Tumor4,Tumor5,Tumor6,Tumor7,Tumor8,Tumor9,Tumor10,Tumor11,Tumor12,Tumor13,Tumor14,Tumor15,Tumor16,Tumor17,Tumor18,Tumor19,Tumor20,Tumor21,Tumor22,Tumor23,Tumor24,Tumor25,Tumor26,Tumor27,Tumor28,Tumor29,Tumor30,Tumor31,Tumor32,Tumor33,Tumor34,Tumor35,Tumor36,Tumor37,Tumor38,Tumor39,Tumor40,Tumor41,Tumor42,Tumor43,Tumor44,Tumor45,Tumor46,Tumor47,Tumor48,Tumor49,Tumor50,Tumor51,Tumor52,Tumor53,Tumor54,Tumor55,Tumor56,Tumor57,Tumor58,Tumor59,Tumor60,Tumor61,Tumor62,Tumor63,Tumor64
BX537573,8.10068986092058,6.59670113238776,7.02663241825235,7.47243042640915,4.45423183168506,5.37751177781084,7.67740162120714,8.24921354312067,6.72598584483897,9.20424628492908,7.12173700231793,6.60020548990655,6.62927456666655,8.27071721753707,5.68495447464194,6.22375462061159,7.9353485780027,8.91870868239619,8.84215639168508,6.85945672032901,6.26962240470059,6.26815978422073,6.96499880765858,7.63939400549185,6.97214904792529,7.48879417655098,7.7577312873001,5.19009706547118,4.80457173349364,7.28006757696973,7.09953138554284,6.24820062078954,6.83370426310709,8.00517448162714,6.9419409829746,5.62641386029023,5.4147591719195,4.58234382812326,6.24043245828533,6.25905202716521,6.26327903118702,7.83960433261291,8.02990192653871,5.70277336055806,5.84187630101557,5.256838142899,7.82321952801723,7.89409797446272,8.16798879227643,6.73639162580105,7.92694536307174,7.06835008378499,7.25077934275721,4.35830807769426,4.97756020464197,7.51232767607633,8.55759085993255,4.24523435163932,6.49012735312475,6.8037056037608,7.46795354531155,7.34707766072599,8.50980818489708,7.66518880945898
C3,9.4685589272739,6.70781446122013,8.17884774351315,6.2477229286734,11.9584834335657,6.83610641125325,8.22540097539293,7.00353841396615,7.8718203818574,8.81268458633881,6.45774647873425,9.33047859654324,6.08651887497257,8.20429143970009,8.99012573363392,11.2289351132422,9.09371921290998,7.96042598672022,8.06979934305142,7.58573310964746,11.214410347051,11.1673939575794,9.70317700996785,6.58042578629999,7.7414431351046,6.92138373844802,7.35087768144578,10.6990021959363,11.8804976290368,6.28954753793667,7.20605119494426,8.1006259231408,7.68670652892006,8.2247648592492,8.25610930954572,7.07221978901705,6.35944271606341,8.01932822744126,8.37845142035487,6.8127329246766,7.46926281537802,7.11659743608573,7.48340775157008,10.799641924027,6.90658355245902,10.5144948546111,6.28857585658488,6.48496724964401,8.22363564916249,8.14695069384734,9.88909615994254,9.13984699069686,7.68658909920858,6.6495295507814,8.81300734310926,6.32902187115672,6.36619008767453,11.9564370374536,6.58286354538151,9.95241120242432,7.38022694772524,6.93034357688639,7.43915515887262,6.30723171620645
CACHD1,7.81905328201428,7.5478612312432,9.66241520599457,9.90463149991952,5.7859584989395,9.22454281518938,8.10747911753331,8.40300907815458,10.0160481936796,9.18805327661717,7.90348783084045,9.07508368937828,8.60612241778234,9.43527542210623,8.45035955370376,7.31065548007071,8.26966956956647,8.57865258210638,8.66075631133924,7.69226890100947,7.09042217968459,7.19954411233855,7.46926168506061,8.97384738236025,8.13947869843458,7.60712357164737,8.86404293741405,7.57931904169018,5.40344810223634,9.70797571870688,6.50300855464303,9.81579478736731,9.57833283101268,9.10899692606628,7.2193013758178,6.89052522034061,8.2916075633517,8.55695148995409,7.79267885526712,8.19089702409438,8.78465928454239,9.38345046013817,8.35508790873224,6.84471059797307,7.29231698915959,4.94695896614582,8.5201356830739,9.70312794453797,6.02034709313152,8.71849431105863,9.33885181437751,6.95033560014341,8.58971260468308,5.34846912930725,7.18924244521888,9.43451009234983,7.39220747326592,6.21449908758542,8.47491899500918,7.49428687131683,10.0094524032977,7.2190833225607,8.19359182968945,9.29161215976798
CADM2,3.82465786664881,2.97194572646937,4.6458245944933,5.83993276374968,5.56532534002851,6.76889976488505,3.615718871586,5.4339221398739,2.79287710045324,6.3332884779663,3.11523351933653,3.88162115906576,3.23570367516539,3.61838667219882,4.70852016323209,3.79218166057172,3.65265849336576,4.65261098172895,5.88699439048983,4.82510837319734,4.8384269004493,2.86144340609212,3.77086541360355,3.07874716228586,4.40060418849454,3.07766715225573,6.75358469354248,2.81512032229017,6.48715115999983,3.02326569925166,2.6057626130692,4.47672875407735,3.73306299489501,3.15941324969555,2.96460876702513,2.73719765698284,2.67753215781853,3.3821463771958,6.34757411964338,3.25933854929134,5.00829250757151,2.8837339372783,4.03538623496688,3.28595209936684,3.2003529853311,2.86503437801522,2.56270111104246,6.18003076636914,3.30758485035988,2.99392885154989,2.92576071297981,2.91466136042624,4.22919252266588,2.78580375363553,4.83676663353348,2.8996196091253,2.89951407124698,2.8677275726056,3.58009295590151,3.34384453794448,5.82326911609177,3.80857317391919,3.49368591320002,3.11173897824698
CCNB1,5.85626481687774,8.80625454225575,7.48474418541661,8.46535062559214,5.79311689209011,7.62274936226851,8.08351104939221,7.60197035391639,4.88598945236291,7.06242525325806,8.07646759287592,8.53749645106986,6.42387629630305,8.69286186724473,7.34028478663741,6.16887466556115,7.24968738706566,6.94307010699832,7.73666534382793,7.16478674792822,4.98122357615111,8.02995472177894,6.81150149675953,8.94065718658503,7.94510169382218,5.95273371028635,7.2178794322398,5.38936143855555,6.054734337338,9.01029083052915,8.88039156229114,7.53922933401001,8.51339632745183,7.67812052263853,6.2778392237151,9.40477680862549,5.64875567773124,7.49902936333906,9.34749824444898,7.49359307657241,7.2867851767613,8.73523648653166,8.0116468828556,6.02327132624858,5.68667101334097,7.89205584697473,5.83204811313141,7.78912172987796,7.94020602426495,8.11825510674401,6.14840333528981,5.77621684810554,6.9684813132943,7.16617773488996,4.43223807692863,5.84893854878116,7.83676272793872,8.86202720526243,8.81501053118019,5.76648637687276,8.08625889131074,8.10718390461146,7.60292973652616,7.51477540210775
CDH19,6.68971844257229,3.42646927401845,3.45648171099789,3.33302339211117,11.1384385401974,4.63730674976697,6.04096387917988,3.44640380168983,3.29901738542367,5.46550949016528,8.56562933084398,3.97157548708412,3.5003521678111,3.13341359211007,10.6518711827051,8.78295946840759,8.20599176369662,6.85012701392505,4.32704224014818,6.32266056660411,9.79503474929441,3.39912069740013,10.545343364375,3.56527778267974,3.61742605133903,7.59286227392172,3.68182080425392,4.51362356552453,9.89371552491243,3.75146176859506,9.22484948317361,3.3912625594218,3.60353214483733,7.88666922086939,3.51025492051918,3.60892796073237,3.31430216079612,4.47298360884973,4.38778113265952,3.53784643032713,3.52104301512624,3.12275861101703,3.58966745612845,8.6385216792234,9.29930379723901,3.61895167924566,3.66661520308361,3.58758107199578,10.1417064455126,3.55768864334942,3.55314889380019,10.9999093194964,7.50934112544201,9.71613493575693,10.0910445168286,4.00223732983996,3.62045592933556,3.67561898181147,3.68471012110963,10.8472495614137,7.82818065445478,6.79658923360854,5.50420540944152,3.31061430804597
CDH6,6.40499934769159,4.80795424782778,5.01198848572988,5.44886557450207,7.97175786312932,5.30089544689633,5.63187078063799,5.11809455782605,5.33329142654262,5.81472723591567,5.54205036286231,5.35974737835458,5.53614793297642,5.93622345115694,10.0166258582222,7.26434410709953,5.90676475495365,5.46208262027263,5.78837583805725,5.57155539397315,7.65501694154566,5.48637532931027,7.27631637896962,4.94663844788096,5.60938589656147,4.84712567022803,8.13124789172423,7.83532960749813,8.36637225970082,7.57067885742644,5.44793634277145,6.63659309362684,5.51827364193055,5.90247609460448,6.15267846714043,5.01775420295406,5.2727994914613,5.88394699393034,5.4038769163347,5.39082860745788,5.68274168632811,6.138555732691,5.57666962653666,7.8559734598836,5.43842573129599,9.03829266682096,5.4234450676761,5.57700214186731,6.72862626298821,5.6653108599072,7.70107523795857,5.94723489772274,5.96891227239593,5.51233563073647,9.18224190066276,5.12962830605957,4.81971396081081,5.0268643887139,5.24590301912226,7.8745534447867,5.40092893609313,5.32498170903536,8.2925492551394,9.45714390908246
CENPE,5.77408557534478,8.46488888611491,8.012449882128,7.80449849609374,5.18547330178641,6.50171859338701,7.16154022394433,7.05642328182783,4.72434072874351,6.51624935264664,7.92914953682907,8.04445594350776,6.12029670257451,8.22496281039463,6.8827937257168,6.54335895994512,6.92616572505278,7.29606529720956,7.54291820383034,6.65377561015606,5.55406187621643,8.40829810111461,6.48796950899338,8.89274394851044,7.03515596610264,5.43090310125656,6.83889581493738,5.93308541899794,5.96403006803337,8.21895444833987,8.28014671559499,7.92127055714363,7.00548283874327,7.58620289691146,6.01232444934935,8.53380920830934,5.14270254525583,7.10502563209092,8.44246569411485,6.68070881468041,7.01729712866751,8.02677981970405,7.11561846784013,6.28595185899601,5.43971507148275,6.59093590094877,5.06718112656227,7.11268446904861,6.55007402689375,7.42185867622143,5.6091276285831,5.45528737152948,7.46846507702601,6.10357459553915,4.58563182144332,5.82358858666704,7.55297504127356,8.23647117411516,7.2865709563351,6.91798590522754,7.67216453806583,6.53915543726503,7.78845352206238,8.29100059985219
CHL1,5.3355746552692,4.38400275180522,5.94078429299277,4.66364176801984,10.1232072446639,6.3540077051447,5.16064839083396,4.17587924295651,4.86316896862175,4.97538146546677,4.20900301246134,4.51896185804731,5.37121379548307,4.42872242698765,5.8382114066143,8.41296333969822,5.29771405102127,5.27723419376753,5.64878496228784,4.46615532547415,9.07404178779249,4.67674344391994,6.6434568586576,4.42779172249672,4.61012937947922,4.55751601183743,6.76602360272038,7.40613934761389,10.1213161357288,5.34177503813389,4.2857278637324,6.10890816246005,5.02209371348236,5.19769996106116,4.52273452205835,4.39866719672412,4.27844966366865,5.0482042404637,4.39139634169065,4.33204086228416,4.61716136552329,4.3768862938948,4.77187977891766,6.03139132423927,4.54367982837414,4.33788142462562,4.60716598678563,6.79916482252805,4.49566652770124,4.30787561640143,4.61711953721622,5.16645918788567,6.42027204694782,4.74522655457416,9.39476680181348,4.64133804669065,4.22208053776422,4.51949421642281,4.60903036497719,5.16719331474594,5.37121379548307,4.62232623682026,4.78100252443923,6.90592463162616
CNTN1,7.04384541423146,4.4391988780978,5.37666370660589,4.93498229576854,6.7502724630932,7.41240275498841,6.21056318260651,8.52111032499686,4.43390609723434,6.09307341975556,4.54562665372643,4.81804314156677,4.25690427837114,5.3554383900575,4.69638913536705,5.91253330482891,6.49572011921762,5.22584032301349,5.30513135085222,4.91509314423064,6.83970418693891,7.76048797155928,6.20090985166894,5.26161602013763,5.47519886164183,4.47305942171817,9.010352366105,5.45304111379147,5.64571143535807,6.00751127189927,5.8976940943578,8.00490835387882,5.1390180596916,5.36112970079773,5.57717479080613,5.05120812529466,4.4675188812321,4.48499437304103,5.00525904348938,5.27182199465027,4.54143535894483,5.59181956065766,5.07109479642997,4.75854049641307,4.52295935636291,4.50952528574726,5.85313020313405,5.18655543457938,4.56146117673555,4.43886207161624,9.01030435453272,4.82889952918633,5.20152965347607,4.77294654717571,6.14286048920391,4.64611641016065,4.39829412924719,4.7432318323659,4.7677875021997,8.51695537821529,5.12454533051088,5.24525637186152,5.75554339811562,4.36016603011984
COMBINAT1,7.08899721889608,5.58629907939894,11.405602775475,10.7393245555269,5.39204261481598,10.444751788272,11.5968361439985,6.32064620625457,5.29142005942778,9.73532432053615,10.5874005202621,11.1068268408672,11.9460708235521,10.3582526995677,8.0235417648009,5.19430269266253,10.9436127790658,8.53623415424167,10.6199198347379,9.32114452834372,5.34314589499608,12.172269781605,5.37840423822734,11.1579044801708,10.8546664000826,5.73112199372875,5.40575464106029,5.62750368741447,5.37748634434432,5.71987333002256,5.4520897407181,10.4640427574006,9.87713039110217,9.49206879865102,5.6814115491574,5.35277550548899,9.95353931990453,6.13228897735252,5.59894120791708,10.9516208214414,10.5138538196969,10.2470831013914,9.38953060339739,5.51695613819086,5.59750559150264,5.43531050480347,9.81298935997876,10.8874857212437,5.72552577229333,7.90928553020136,5.8164789221188,5.35457884239108,11.7708590165059,5.56150911746065,5.93509720546536,5.90469980867441,5.89647928045677,5.47105025961451,8.63073870865274,5.899808995343,8.87526096544218,8.69954536988923,10.4625358750366,5.59268557706157
CR608080,7.21956946374043,7.87195779602695,6.74235731639674,7.89947861453952,8.47215811416151,6.70366848626321,6.63468927620683,3.17676139026555,6.41242547378534,8.09401217389681,6.35158040943316,7.70180007393068,4.74202397235469,7.69668362671424,8.41858428492939,6.03466548991573,6.10265158488501,6.85700597661253,9.95698847864519,9.34461087526286,6.51382132792821,3.59814234755961,7.65375445029229,6.37389398655877,6.41833274713558,7.95447248665021,7.46312674086855,6.03806232009707,10.259100728992,3.69303220658283,3.26090943961531,7.42675553608329,7.75354205759089,6.0971037660403,6.8269164960567,7.65380044046429,3.47648575263941,7.70342849964636,5.00119405656305,5.73432632216958,6.85287469218601,3.36949689834625,7.74849059718548,7.49215625494178,4.64803038481505,3.98463525878954,3.90127078242542,7.80271409323895,4.1972928154886,4.14257786074982,10.7131094332245,6.5200256247602,6.12260092999157,8.43959957739234,9.3656069134116,3.74744140644837,6.92102298256728,3.91468181911163,7.88311383932471,6.86909894128468,8.41244101982091,6.41753126773641,7.42876528463736,8.47127908684916
CTNNAL1,6.42424690646479,6.62035113172466,6.35007918657113,6.23581340898077,8.38306101103664,6.67428951755965,5.88214017947119,5.88346627343588,8.46739015068963,6.31542725199438,6.42577288252815,6.44471411489956,5.74830780479738,5.60047886150381,6.35758489734306,7.65192584206337,5.3527540285031,6.18349407179976,5.54711214890604,6.61257351545709,7.77397188725043,5.38404493651736,5.779475011582,6.47847412713137,5.628464538122,5.24540490007299,7.26181696235202,6.62233753806478,9.4081632323064,7.01269818713132,5.79005229371774,5.98578360800083,5.35067440815148,7.07750877944477,5.14462627165406,7.65015697684295,5.55299699153339,6.23865532636969,6.2581934802325,5.99714197553738,5.21990402479632,6.0479252701443,5.6083522505971,6.27264910337969,7.49659065406203,6.96507143296213,5.01482312764649,5.78730338425264,6.68376178069972,6.70070469119097,5.6416632361611,7.29502738259358,5.88464324032411,7.06481167068828,5.54659874090434,5.16002945474775,5.5599023257098,6.62516783523068,6.44852420113326,5.86916273613987,7.1269453545294,5.88667150587491,7.39480552189469,6.73866199328938
CX3CR1,7.05950746613305,6.44636928551589,6.17022327565649,6.34462580432004,11.2593844962842,7.21610189590994,7.0142521127907,7.34061892600694,7.95451716857444,6.99746517049238,6.50876792088765,6.84397506424757,6.52381895927539,7.08007299302027,7.10084152678347,7.68795658169343,6.97201907483086,7.36447084339154,6.23208973692052,6.88192595463877,8.18037843452876,6.92138648998908,8.28405917231098,5.98419221649313,6.74661975779751,7.10327874918233,7.0924383390315,6.71092945725569,10.2552378155168,6.24299434349913,6.56633649983741,7.28432225151648,6.95711376369176,6.60892080183401,7.6147579227106,6.38083904602075,6.34026432307917,7.3984933140104,6.84840907534032,6.22875207615835,6.73400585948817,6.33907135593748,7.06778133769728,8.58823308356476,6.66909516998702,9.18855884502551,6.74798000223585,7.18670083967347,6.86713909582743,7.42942118988551,7.74784904274003,8.03806548705485,6.87028658763201,6.04487569793845,7.99577934401074,6.86211164235606,6.53981697009141,6.42136075858018,6.26003758558982,6.39234043542263,6.34749799974835,7.08647892577005,6.2637994962987,6.85677268423929
DAB1,3.1830172323723,5.87763840473776,3.49231092387165,4.84158860805992,6.83579634566852,3.08847046907203,3.22835317247787,5.28711977177319,3.7074527244739,2.97792824381336,2.76636349081036,3.94992302230079,3.08089563170427,3.1785672986202,4.59183383998618,5.79007451013328,3.92088523875778,3.12676463402762,3.55904295930205,5.77285343646733,5.38139496206184,3.48837458624454,4.02141792819294,3.68952353131319,4.06837830060351,3.07028694373419,6.62778851146788,3.60650729727571,7.04852893454681,5.67242139548618,3.06546907937596,5.46501383894156,4.10846388212101,3.87331116295552,3.6542275373788,2.84764142806167,4.97000094490024,3.35398390473432,2.8263335590513,4.54960963547434,3.73704660431212,4.78126070999714,3.71473377608343,3.34087861984138,2.79478650228281,3.20392772797257,3.86018146116674,4.6971745805403,3.30294983819429,2.7141543046828,6.55420857067305,3.16859152785107,4.31250664673862,3.06192914343996,5.32001336811634,3.79901656229591,3.12695754395789,3.70914415705395,3.50177545991851,2.6376455500306,5.67807496288774,4.61915507083706,3.95665693476896,8.2967295992965
DMD,7.74122023212114,6.74839833115526,6.82604371932815,6.83995062423716,9.98994261919386,6.57644806514995,7.30234419581298,6.93500191621314,9.21594171799459,7.00151762889978,6.58741571209594,7.58866202634604,7.78808526394776,6.65256058958451,7.50787245066823,8.62261565795572,7.20923335237638,6.8730007948411,7.46055108093113,8.26490792696062,8.73066017062297,7.73681971178108,7.97308057300709,7.43067299116916,6.21488481153239,7.38734968372875,7.36268178705041,7.57189681614157,9.95186478343544,7.08304426201672,5.61307317096138,8.61338231600122,7.28061710291365,6.23898493769833,7.23951655390239,7.52624036214035,6.17522243464577,6.77867443655833,7.45790683977269,6.89158622922661,7.47616796452782,7.44256943497562,6.57122531345959,8.8698188361807,5.93813427192578,5.86012042991889,6.49196117402298,6.50619220923232,7.02621927272,5.83088651403672,9.20642908718416,6.54878656656413,7.19909350446373,7.44697354009419,9.37986519640869,5.92792298146289,5.76796629931304,7.23486588632734,7.61108781057242,6.91743302961692,7.07666791471865,8.79542484265851,6.88174772299144,6.02600939685582
DNM3OS,8.18801883190835,6.20369691404386,8.85619353008724,9.78942103587318,5.73650182372497,10.2447277857487,7.07021990217626,7.05188810120822,6.64761585492864,8.50317309448627,8.45989832414147,9.15902255965306,8.39513752616617,9.37478141897306,7.93503922334059,7.29016522849604,8.73337517609279,7.26386575119637,8.83349932462718,9.03489860907275,5.91875773442994,8.18036966287033,8.76323929273279,8.82269472123143,7.35098960804272,8.14003079600969,7.30427226956166,5.65669323246154,3.32513412567992,8.53127265197741,7.23818445295723,7.2799957175216,7.89241240607722,7.55393850374932,6.46462033350143,6.68172589808664,9.55392313158125,2.93360030551027,7.71316411000532,8.72645791346412,7.50533497824033,9.16630126818306,7.2088777622081,6.97400130844376,5.0725222171035,5.55145421460793,10.1079867188264,8.20094425329998,6.37973980757622,8.90668828589505,6.27005737090873,5.54330873435404,7.8279267589281,3.89279199095593,5.1306003128685,10.1207498536069,9.31805814501701,6.64809460320919,7.83138577814665,8.27193126101513,7.14911512826967,6.98920803643443,7.78371317464223,6.76415364254296
DQ593864,10.1802049759697,8.26077172076624,9.4475632065307,9.69077679587736,12.295801253944,9.68678270101636,9.12742500035163,8.59853053263484,8.54022327935878,10.4160345199984,9.30939980722281,10.1022756871967,8.88151952265054,9.65397242258568,10.2673729529311,11.8019116323279,10.093239465073,10.4469506379151,9.86749230015952,8.85876444486965,11.9369908168116,11.4777388714045,10.7623212817672,9.36518846911479,9.2412013912695,8.45264291064998,9.55393550442143,11.4613390496119,12.4143375913619,9.43889757209202,8.04750171519002,9.21950913698236,9.32934571303932,10.4808103629692,9.32772933797034,8.92393733725151,9.87626568158396,9.20766428962256,8.89737608267157,9.72952533148169,10.4591801168122,8.29202210200972,9.22153252364867,11.280623451053,8.57099207697507,10.7351446021921,10.1559129841939,8.5414472300135,9.13106900608205,9.41329588151884,10.4083434744181,9.74463144877874,9.90381532406377,9.21529341693271,10.1293514237299,10.1503637079977,8.91992313352158,12.384651335601,9.3354384937552,10.3646509764316,9.73163055944341,8.16762688673857,9.50950357765452,8.2066251910078
EDNRA,9.88718518513348,8.53840571868044,9.20197958356315,9.39483729265388,6.59530136263064,8.35385433037394,9.47903848433589,10.2771313391226,8.76872862182164,10.6402894474675,8.64002226075866,9.13982141384348,8.44938702296805,9.97215022108165,7.64102270120563,8.62326656979002,9.75005658421314,10.3427296609623,10.6052406164591,8.24943009815608,8.1406421284859,8.1246206817842,9.51432537261026,8.49298667720174,9.28466722728643,10.5485789105589,10.5923301143002,8.09221805412852,6.77237487028027,9.04022025905303,9.41016913523179,9.0721101385875,9.01310298214818,8.93035953013111,9.21582538220536,7.29942600992583,7.82086826898635,5.55784850096391,8.45535569529264,7.72880209285435,8.20495443806014,9.81669784989696,10.0677849317223,8.45036715184693,8.34129667688263,8.08375956253833,9.35222626084921,9.74124717014503,10.8463257760104,8.84976707379517,10.6887533729009,9.30592861792384,9.12293580239062,5.70547560943828,7.73000171523854,8.56419579558346,9.8834226451482,5.68981012868291,8.87963027169906,10.553723330016,9.78043456029766,9.11372099599175,10.1688439268009,10.1066630432246
EDNRB,7.44985762239954,5.60596567998128,6.95129049030512,6.53817181458876,9.82215426060059,6.30776163742101,7.16621895065045,7.7693994515085,6.59025218464304,8.01680084011257,6.1670530206758,7.30343594164617,6.88130194816375,6.89157438497004,9.8661420852066,8.50607516188079,6.63799119015634,7.2019449014879,7.43191981639093,6.32617564788825,7.86324991570732,7.47073658661108,8.49915302543995,6.44561406330439,6.28350051832848,6.16805349751687,6.79330890567419,8.83424881331655,8.59010341538045,6.10567470782794,7.63605906417808,7.70450055195628,5.82411550727844,6.58008177364224,6.50970580348762,5.72277367716392,6.30039083300186,9.65696976286079,6.66251279407389,6.22189004692427,6.36317607879374,6.19410262889047,6.32782671560948,8.75010856049157,10.6543924327617,6.58322638747578,6.41646338096738,6.56973899565557,8.80499829502313,6.1356507043934,6.84317963506224,8.43136827080239,6.80769049938234,8.85662144475576,8.01514834122257,5.92276547779869,6.21830531278979,7.21745957942129,6.24407111358775,7.80419306625837,6.92696292635938,6.1468588137865,7.72173200685533,7.10676175526259
ENDOD1,6.99173251236949,7.19208727416134,6.29679082881628,6.10487552698005,9.03969732606872,6.693195684576,6.43019191392884,6.61789192771505,9.08625699629283,6.76723995872207,6.63618727092916,6.72155763141454,7.7003515267935,6.765339299484,7.00727498879474,8.05337120361716,6.69953911809036,7.0657416818174,7.09711143741045,7.01375090252604,8.11035182126527,6.58060863898939,7.29702618044309,6.62892157306011,6.5169383645866,7.48768122430353,7.2429370058371,8.01365078100044,9.35448187367977,6.73839465603059,7.62403656813611,6.25357884716675,6.74614563721958,6.39047587034671,7.88661160637838,7.42017428345036,7.13523452506582,7.82347968226652,6.8816889675677,6.84425567729744,6.71393857310721,6.84923079379748,6.73034766719115,7.82166258802721,8.97838371790086,7.89523374162406,6.31595368788766,6.46300771761111,8.07235643824027,6.72118392883903,7.03294332690006,9.64599230375198,7.72391830546002,8.37684632212188,9.08014147517228,6.67116969966807,6.14688681294261,6.53049275311881,6.83446554741979,7.29082941490116,6.63980559220054,6.96376076524995,7.66204905433219,7.66065357270671
ERBB3,5.68771230806169,5.62725711893171,5.67097289471137,5.28899815766031,8.28148814698672,5.58916423065069,7.21195960999925,5.28199342382557,5.3510340839912,5.75304436383216,5.43144573576353,5.46727133255077,5.6177294396712,5.88847166787871,9.23436537061928,7.00346959382021,5.47900837474123,5.71881432109519,5.34452139242307,5.64706462463218,7.0292968814232,5.39562175575086,7.0779852477928,5.52379486401702,5.88535471204681,5.57791944597236,5.52637524248576,5.61255431880087,8.89991171953027,5.71368208171339,5.40832571636207,5.95454329763292,5.73382888375349,5.58207767954901,5.6979105449911,5.57410201163302,6.05644247821674,7.30553477955899,6.50572000870591,6.41487335850686,5.88850078828878,5.59193466207876,5.95797853494181,7.66181917331124,5.671086069202,5.39466505742032,6.18651576574878,5.63252173676383,5.60840032768197,5.43210306434763,5.99466735743868,5.45155120590741,6.46789225852874,8.17270130396977,9.65152265839159,6.05520767041023,5.88440109218371,5.64825167964753,5.86696510968296,5.44583873208123,5.88372377284894,5.81674301486095,5.27419174328264,5.51609050038279
EYA1,7.54915020479466,5.14478690870348,10.2335955145349,9.56604361984239,4.68507147374585,9.88417144749579,8.87857089217544,9.87896340858063,4.82877228486578,10.5628661264058,6.37190623312755,9.70944362537289,7.01344567763599,10.0509507251269,4.93872785153098,5.75824409339554,8.42356952434048,8.84212841354731,9.41838007696925,7.93955704470712,5.32602936766482,8.06467288484996,4.95995995312954,7.22422595434043,9.95850847190541,5.20887539912586,7.45611831329474,5.93813743520209,4.77323655873302,8.45738670969082,4.90643404325069,9.63938895075918,8.43188412316361,6.70098975204572,6.0223257873808,5.79288722877831,7.91858185838714,4.83965319946353,10.3897677049342,6.89620431582135,8.13456388161405,8.62272470927196,8.44065023227211,5.16788298113011,5.19231524532708,4.83003967589811,9.53207855832487,8.25293149679898,5.01855698382795,4.81746235017741,6.7000111977382,5.17238820772748,8.99258599275944,5.18416012332892,5.35290848606194,10.3235732717242,5.3328209988833,5.16363955666987,7.90964107726891,7.66506829386146,9.56472463218869,5.43908934152759,9.35103077020615,4.84849220293228
FGL2,8.61893213476652,6.33653059656829,7.17786152904282,5.73826504404865,11.1217873336819,7.02463159460543,7.81706243338034,6.89394817178436,12.2291960009025,7.47626360745291,6.01590784477559,7.02863990034298,8.16752800105916,6.66082470171966,8.35226123730484,8.95111888840375,7.04773323601124,7.28263461212041,6.64230326533101,6.72326416043531,9.93672169904879,9.42763143834594,8.77516914999753,5.61430351728031,7.5169814574048,7.09554564238132,6.32058927419598,8.71111600012129,11.1942829525839,5.63553030187544,6.48617170659017,7.23040698104779,7.01408244980795,7.41694887767794,7.79639956469812,8.60124845120069,6.40203671729273,6.32894101737267,8.05344716271194,6.61680409453923,6.11302574895036,6.85790984625021,5.98336984820128,10.3759888558486,8.23932988878512,9.08242710970116,6.39119256850331,6.60781838802241,8.92285657982024,6.84803655436203,8.31974713603581,9.03447102912089,8.4508893950814,7.13594415503993,11.7034499314194,5.93403966832993,6.24337165550455,8.55210851947421,6.20584248453363,9.03534072150316,7.09523224745057,6.76991448514227,9.04094376434493,8.11420518297044
FHDC1,5.08042980656181,4.69493558129988,4.78696761553722,4.47890838952081,7.94350675513485,4.3668281112766,4.90751974019506,4.91341846621481,5.21040730560552,4.63031288962712,4.41962089126255,4.63270383869624,5.8943527772063,4.87280373999847,10.0640719093252,6.21045837668865,4.40588913700409,4.99378010835662,4.70460462100603,4.52029128480142,5.96869986759559,5.46853090327584,6.00627429625529,4.80911398577614,4.80951227312397,4.6370948447602,5.66380514191855,5.6603194429738,6.63107234782767,4.86873959010624,5.8339759455473,4.87839863375069,4.59953376693087,4.85592932552451,5.09761329518589,4.69230562011149,4.71828563240222,4.86767026346863,4.88139469502166,4.96949078767458,4.72349693644294,4.62163045925495,4.97771025609947,7.78242129830438,5.04796181817185,5.88001316948384,5.09443951519842,4.76130564605464,4.67351821524468,4.59496154964385,4.64107629778353,4.9029235470754,5.2967953714129,7.60212832860531,6.64771450977552,4.79269903975616,4.59943040796333,4.83293476941515,4.83444162345496,5.26337868663117,4.62573144119327,5.02509475307245,5.07441580654768,5.55847267991506
FOXD3,3.58905405670427,2.6832327512984,3.05804080286606,3.4129070485885,7.66227676362658,3.3294318303747,3.24804923989519,2.83684497184793,2.74863921557154,3.02284655372627,3.66197352474919,2.93279993909577,2.65706689974481,2.96576343871908,7.99451393699977,5.06456601550647,2.89113075547704,3.1334408822562,3.01023842652092,2.89014290177491,5.21875774992091,2.74995292777621,4.88121139652717,3.26122192475993,2.99920678479518,2.86291930420888,2.97044006310325,2.84640280074908,5.55457140776931,3.32160896941417,3.30594408575166,2.73200738683012,3.14519423253123,3.45754327814144,3.44871134971575,2.76643254937781,2.89180974219404,2.52126890810602,3.0900993603526,2.87364578517895,3.11629549349379,3.17765170274821,3.04965006853706,5.48746382448101,4.73983713586612,2.95187153697227,2.97879301119433,3.23946732630714,3.40742331505395,2.99467734112452,2.55292235875635,4.20200776598927,3.79283285768569,6.67093034134779,6.67024518480322,3.06623279069504,2.76346554167611,3.29451067297023,3.02675432763533,3.60684613360183,3.11103460115716,2.95806286979704,3.24308705654437,2.37413439811378
