attr_name	Tumor1	Tumor2	Tumor3	Tumor4	Tumor5	Tumor6	Tumor7	Tumor8	Tumor9	Tumor10	Tumor11	Tumor12	Tumor13	Tumor14	Tumor15	Tumor16	Tumor17	Tumor18
IRF4	83.937029220136	23.419902943129	195.981833020616	88.6273258800248	105.019325165939	82.5623571535163	18.3507688963875	49.7960410713964	65.030287022935	119.553962483811	923.329930720658	157.29472860426	9.41973317865486	12.3510268349618	25.0752897826539	47.189608782168	9.32512131133123	15.3756655078842
SERPINB1	91.5676682401484	71.067291689495	121.464025788443	72.3012395337045	148.124272062406	58.4816696504074	73.4030755855501	164.898365515116	60.8347846343586	158.88092382717	732.88250486299	173.679596167204	95.8596376416054	61.7551341748089	111.699018122731	80.9875718288558	37.3004852453249	96.4473563676373
F13A1	1049.2128652517	838.271008791998	1924.79496080704	1078.68784788188	3598.87120270142	385.291000049743	858.168310154593	1259.59494054368	492.971530657733	2923.5663062653	405.267587762597	412.898662586183	939.756910058744	415.30327732559	1958.15217484543	3107.49950804736	874.696379002869	2493.65338782413
C6orf114	3.81531951000618	4.84549716064739	9.68731494018255	10.4953412226345	1.567452614417	13.7603928589194	9.71511294514633	5.71429979507827	16.7820095543058	11.0115491761405	13.603387561262	6.5539470251775	3.32461171011348	10.0352093034064	2.27957179842308	3.18848707987621	3.73004852453249	1.39778777344402
GMPR	41.968514610068	12.1137429016185	25.336054458939	10.4953412226345	34.4839575171739	13.7603928589194	12.9534839268618	31.0204846018535	16.7820095543058	13.371166856742	131.499413092199	19.6618410755325	7.75742732359812	2.31581753155533	35.7132915086283	32.5225682147374	3.73004852453249	4.89225720705406
GPLD1	30.5225560800495	7.26824574097108	10.4324930125043	4.66459609894868	3.91863153604249	10.3202946441895	18.3507688963875	9.79594250584847	14.6842583600176	3.14615690746871	18.1378500816827	10.9232450419625	6.64922342022696	10.0352093034064	6.83871539526925	7.65236899170291	4.97339803270999	6.98893886722009
FAM65B	61.0451121600989	41.9943087256107	108.795998558973	190.082291032159	156.7452614417	65.3618660798671	47.4961077318265	217.143392212974	100.692057325835	92.8116287703269	470.450486493644	121.248019965784	74.2496615258678	25.4739928471087	61.5484385574233	82.2629666608063	14.2985193440412	160.04670005934
HIST1H3C	7.63063902001237	14.5364914819422	5.96142457857388	3.49844707421151	3.13490522883399	13.7603928589194	15.1123979146721	11.4285995901565	31.4662679143234	3.93269613433588	160.406611659881	12.0155695461588	12.1902429370828	6.947452594666	16.7168598551026	12.1162509035296	8.70344655724248	27.2568615821584
HIST1H2BH	7.63063902001237	8.07582860107898	23.1005202419738	5.83074512368584	21.1606102946295	13.7603928589194	51.8139357074471	17.1428993852348	16.7820095543058	9.43847072240612	298.140910717659	18.5695165713363	35.4625249078771	9.26327012622133	25.8351470487949	29.9717785508364	46.6256065566561	23.0634982618263
HIST1H2BM	0	7.26824574097108	12.6680272294695	5.83074512368584	4.70235784325099	17.2004910736492	20.5096828841978	7.34695687938635	4.19550238857645	8.65193149553895	159.839803844828	6.5539470251775	4.43281561348464	2.31581753155533	8.35842992755131	19.7686198952325	13.0551698358637	11.1823021875521
GABBR1	221.288531580359	164.746903462011	140.093477596486	116.614902473717	76.0214517992243	151.364321448113	294.691759336105	112.653338817257	316.760430337522	206.0732774392	141.135145948093	422.729583123949	24.3804858741655	128.913842589914	106.380017259744	75.2482950850786	60.9241259006973	132.789838477182
TRIM10	41.968514610068	15.3440743420501	18.6294518080434	15.1599373215832	15.67452614417	30.9608839325686	6.47674196343089	24.4898562646212	27.2707655257469	14.1577060836092	649.56175605026	40.4160066552613	4.43281561348464	3.85969588592555	9.87814445983336	5.10157932780194	3.73004852453249	6.29004498049808
C2	141.166821870229	134.058754777911	317.445858809059	33.8183217173779	367.567638080786	58.4816696504074	37.7809947866802	43.2654127341641	39.8572726914763	203.713659758599	39.6765470536808	18.5695165713363	70.3709478640687	48.632168162662	150.451738695924	190.033829960622	107.549732457353	49.6214659572627
CFB	26.7072365700433	12.9213257617264	205.669147960799	55.9751531873841	169.284882357036	41.2811785767581	33.4631668110596	80.8165256732499	20.9775119428823	110.902030988272	24.9395438623136	24.0311390923175	12.1902429370828	77.1939177185111	47.8710077668848	66.3205312614252	27.3536891799049	12.5800899609962
EGFL8	0	11.3061600415106	19.3746298803651	13.993788296846	6.26981045766799	10.3202946441895	14.0329409207669	16.3265708430808	4.19550238857645	14.1577060836092	31.1744298278921	42.6006556636538	7.20332537191254	6.947452594666	10.6380017259744	8.29006640767815	5.59507278679874	7.6878327539421
AGER	11.4459585300186	14.5364914819422	6.70660265089561	9.32919219789735	7.83726307208498	3.44009821472984	10.7945699390515	4.89797125292423	20.9775119428823	5.50577458807024	20.405081341893	24.0311390923175	4.43281561348464	7.71939177185111	12.9175735243975	8.29006640767815	3.73004852453249	9.08562052738612
C6orf10	19.0765975500309	4.03791430053949	2.98071228928694	10.4953412226345	5.48608415045949	0	1.07945699390515	5.71429979507827	14.6842583600176	4.71923536120306	4.53446252042066	34.95438413428	1.10820390337116	2.31581753155533	4.55914359684617	3.82618449585146	1.2433495081775	2.09668166016603
SLC26A8	19.0765975500309	4.84549716064739	4.47106843393041	11.6614902473717	3.13490522883399	20.6405892883791	3.23837098171544	10.6122710480025	20.9775119428823	4.71923536120306	49.8790877246273	7.64627152937376	2.7705097584279	9.26327012622133	9.87814445983336	3.18848707987621	3.73004852453249	2.79557554688804
PNPLA1	19.0765975500309	4.84549716064739	6.70660265089561	4.66459609894868	5.48608415045949	20.6405892883791	4.31782797562059	3.26531416861616	14.6842583600176	6.29231381493742	32.3080454579972	5.46162252098125	5.5410195168558	5.40357424029578	2.27957179842308	2.55078966390097	3.10837377044374	4.19336332033206
TSPO2	19.0765975500309	2.42274858032369	9.68731494018255	8.16304317316018	1.567452614417	13.7603928589194	3.23837098171544	0.816328542154039	2.09775119428823	1.57307845373435	48.1786642794695	1.09232450419625	1.10820390337116	1.54387835437022	1.51971453228206	1.91309224792573	1.2433495081775	0
APOBEC2	11.4459585300186	10.4985771814027	3.72589036160867	4.66459609894868	3.13490522883399	3.44009821472984	6.47674196343089	62.040969203707	12.5865071657294	8.65193149553895	16.4374266365249	14.2002185545513	2.21640780674232	6.947452594666	6.07885812912822	3.18848707987621	3.10837377044374	3.49446943361005
LOC221442	68.6757511801113	16.151657202158	26.8264106035824	23.3229804947434	9.40471568650198	30.9608839325686	39.9399087744905	23.6735277224671	33.5640191086116	33.0346475284214	30.6076220128395	69.9087682685601	20.5017722123665	20.842357783998	18.2365743873847	25.5078966390097	8.08177180315373	16.0745593946062
TREML1	11.4459585300186	0	5.21624650625214	6.99689414842301	9.40471568650198	6.88019642945969	0	3.26531416861616	6.29325358286468	2.35961768060153	22.6723126021033	4.369298016785	1.66230585505674	1.54387835437022	0.759857266141028	1.27539483195049	3.73004852453249	0.698893886722009
TREM2	22.8919170600371	60.5687145080924	97.6183274741472	17.4922353710575	68.1841887271393	3.44009821472984	20.5096828841978	20.408213553851	20.9775119428823	63.7096773762413	10.7693484859991	3.27697351258875	53.7478893135013	15.4387835437022	104.100445461321	58.6681622697223	75.2226452447386	31.4502249024904
TREML2	22.8919170600371	8.07582860107898	11.9228491571478	12.8276392721089	10.1884419937105	13.7603928589194	3.23837098171544	24.4898562646212	25.1730143314587	9.43847072240612	91.8228660385184	12.0155695461588	7.75742732359812	5.40357424029578	6.07885812912822	9.56546123962864	3.10837377044374	2.09668166016603
VEGFA	316.671519330513	1154.84348995429	96.1279713295038	104.953412226345	126.179935460568	2267.02472350697	355.141350994794	173.061650936656	197.188612263093	137.644364701756	126.964950571779	155.110079595868	1812.46748396353	556.568146750465	294.824619262719	133.278759938826	147.336916719033	320.792294005402
SLC25A27	64.8604316701051	28.2654001037764	18.6294518080434	13.993788296846	10.1884419937105	41.2811785767581	21.589139878103	37.5511129390858	50.3460286629174	33.0346475284214	18.7046578967352	64.4471457475788	16.6230585505674	23.1581753155533	69.1470112188335	26.145594054985	25.4886649176387	12.5800899609962
RHAG	34.3378755900557	4.03791430053949	11.177671084826	12.8276392721089	10.972168300919	27.5207857178388	17.2713119024824	12.2449281323106	39.8572726914763	21.2365591254138	877.418497701398	32.7697351258875	6.09512146854138	6.17551341748089	2.27957179842308	5.10157932780194	6.21674754088748	2.79557554688804
CRISP2	7.63063902001237	4.84549716064739	5.21624650625214	1.16614902473717	4.70235784325099	3.44009821472984	1.07945699390515	0.816328542154039	4.19550238857645	3.93269613433588	24.3727360472611	6.5539470251775	0.55410195168558	0	0.759857266141028	1.27539483195049	0.621674754088749	2.79557554688804
CRISP3	53.4144731400866	13.7289086218343	45.4558624116258	19.8245334205319	39.9700416676334	51.6014732209477	33.4631668110596	46.5307269027802	86.0077989658173	47.9788928388978	2203.74878492444	156.202404100064	4.98691756517022	3.85969588592555	8.35842992755131	7.65236899170291	1.86502426226625	25.1601799219923
