attr_name	Primary1	Primary2	Primary3	Primary4	Primary5	Primary6	Primary7	Primary8	Primary9	Primary10	Primary11	Primary12	Primary13	Primary14	Primary15	Primary16	Primary17	Primary18	Primary19	Primary20	Primary21	Primary22	Primary23
11148	0	0	0	0	0	91.3763644581334	11.9556552029443	0	0	2.8381670454645	2.15935688492047	0	3.57955956120566	0	0	7.35719451555421	0	0	0	0.622566114069506	0	1.33240326834437	0
285335	57.3046899793336	23.0456986261849	70.1594294295328	0	107.48895305113	204.003046232112	8.96674140220822	96.2028343714276	92.7970211846693	62.4396750002191	44.2668161408696	23.4877374282048	119.91524530039	88.0813247387226	19.5367194662368	89.9212663012181	141.905137203798	38.1055419198395	41.0641995082125	77.1981981446187	84.9745130897902	52.6299290996025	96.735096184317
256076	46.092902809464	0	0	148.688812836793	19.6551228436353	0	0	0	13.9195531777004	3.78422272728601	1.07967844246023	2.34877374282048	1.78977978060283	5.59246506277604	0	17.1667872029598	7.19808666975788	0	0	23.6575123346412	4.0464053852281	0.666201634172183	0
131873	129.558429518493	10.0198689679065	2.9982662149373	29.4698547964814	12.8986743661356	694.885376228131	7.47228450184019	30.2351765167344	31.1532856834247	208.13225000073	137.11916219245	205.517702496792	62.6422923210991	53.1284180963724	13.7906255055789	22.8890496039464	31.8772409660706	46.2131040304436	42.5307780620772	64.1243097491591	10.7904143606083	32.643880074437	36.1299756832991
51208	52.3216734593915	101.200676575855	58.1663645697836	158.065584817491	76.1636010190866	216.753236621619	209.223966051525	78.7947024375502	70.2606017541067	177.858468182442	72.3384556448357	109.217979041152	242.813456901784	208.319323588407	74.6992214885526	111.175383790597	51.4149047839848	140.260824513452	200.187972602536	85.9141237415918	64.7424861636496	87.9386157107282	60.6051205010179
401089	0	0	0	0	40.5386908649977	0	74.7228450184019	187.824581391835	99.4253798407171	75.6844545457201	95.0117029365007	130.356942726536	3.57955956120566	1.39811626569401	19.5367194662368	0	63.7544819321412	24.3226863318124	75.5287955240337	18.6769834220852	4.72080628276612	0	0
79740	0	0	3.59791945792476	0	15.9697873104536	0	74.7228450184019	90.7055295502031	2.65134346241912	5.67633409092901	58.3026358928527	17.6158030711536	1.19318652040189	0	0	26.1589138330816	0	6.48604968848332	0	9.96105782511209	8.76721166799422	1.33240326834437	4.66193234623215
27074	44.8471486794784	56.1112662202763	71.3587359155078	0	891.85119902995	170.00253852676	49.3170777121452	29.3189590465303	617.763026743655	101.227957954901	61.5416712202334	103.346044684101	78.7503103465246	85.2850922073346	33.3273449718158	663.782438514446	162.471099117392	158.908217367841	147.391144663406	107.703937734025	52.6032700079653	57.9595421729799	66.4325359338081
9370	966.705204868757	0	13.1923713457241	118.549188613118	29.4826842654529	61.6259202159504	0	9.16217470204072	0	2.8381670454645	28.0716395039661	2.34877374282048	0	1.39811626569401	160.890630898421	0.817466057283801	0	5.6752934774229	0	3.11283057034753	0	3.9972098050331	23.3096617311607
100874095	953.001909438917	0	13.1923713457241	118.549188613118	29.4826842654529	61.6259202159504	0	9.16217470204072	0	2.8381670454645	26.9919610615059	2.34877374282048	0	1.39811626569401	152.8460993535	0.817466057283801	0	7.29680589954373	0	1.86769834220852	0	3.9972098050331	16.3167632118125
57110	164.439545158088	1.00198689679065	0	0	0	0	5.97782760147215	43.9784385697955	33.8046291458438	4.73027840910751	41.0277808134889	62.2425041847426	4.17615282140661	5.59246506277604	10.3429691291842	3.2698642291352	3.08489428703909	25.9441987539333	0	11.2061900532511	6.74400897538017	1.33240326834437	3.49644925967411
84239	0	3.00596069037194	70.7590826725203	0	36.2391327429525	4.250063463169	38.855879409569	25.654089165714	38.4444802050773	20.813225000073	29.1513179464263	8.22070809987167	32.216036050851	2.79623253138802	9.19375033705263	6.53972845827041	9.25468286111727	5.6752934774229	17.5989426463768	87.1592559697308	33.7200448769009	17.3212424884768	34.9644925967411
4585	350.056910525929	681.351089817641	660.218220529194	0	2042.29010797148	391.005838611548	1865.08221165931	45.8108735102036	87.494334259831	39.7343386365031	169.509515466257	29.359671785256	40.5683416936642	27.9623253138802	6.89531275278947	521.543344547065	74.0374628889382	88.3724270055852	469.305137236714	156.264094631446	61.3704816759596	29.9790735377482	26.8061109908348
339983	22.4235743397392	27.0536462133475	13.7920245887116	0	0	0	0	82.4595723183665	1.98850759681434	1.892111363643	6.47807065476141	7.04632122846143	1.78977978060283	4.19434879708203	13.7906255055789	31.8811762340682	0	55.1314223521082	0	1.86769834220852	0.674400897538017	0.666201634172183	1.16548308655804
105374373	1.24575412998551	3.00596069037194	1.19930648597492	0	0.614222588863602	2.1250317315845	0	18.3243494040814	17.8965683713291	12.2987238636795	8.63742753968188	3.52316061423072	3.57955956120566	37.7491391737383	0	40.8733028641901	8.22638476543757	1.62151242212083	9.53276060012076	4.98052891255605	8.76721166799422	5.99581470754965	27.9715940773929
