attr_name	Metastatic1	Metastatic2	Metastatic3	Metastatic4	Metastatic5	Metastatic6	Metastatic7	Metastatic9	Metastatic10
595135	242.710267427481	838.106419985492	86.8901372161011	12.8664861155505	171.74329822967	13.0322736794397	615.484965237122	72.0928134199561	62.589581642606
8395	3445.43053543794	8033.44051429275	485.794858071838	412.312395975594	93.0536415862574	15.4017779847924	589.366599553627	248.319690668738	72.7944047365091
102724057	0	0	5.52937236829734	0.584840277979566	0	0	0	15.2195939442129	6.80321539593543
2619	0	0	115.326909395916	424.594041813165	61.2030662782095	172.973814290745	11.3558111667366	611.186851549183	148.990417170986
54769	0	0	0	0	0	0	0	0	0
1515	0	0	1.57982067665638	0	0	0	0	5.60721882155214	4.08192923756126
138428	1102.7488237466	0	52.1340823296606	131.004222267423	620.773957964697	27.2492995115558	250.963426784878	108.139220129934	41.4996139152061
286207	1121.21590931173	404.767305106629	191.158301875422	770.234646099089	818.747141742171	39.0968210383191	448.554541086094	316.407347787585	108.851446334967
733	0	0	0	0	0	0	0	0	0.680321539593543
105	0	0	44.2349789463787	406.463993195799	0	3.55425645802901	327.047361602013	28.0360941077607	22.4506108065869
83643	15.828930484401	0	45.0248892847069	0	538.337174814455	94.780172214107	29.5251090335151	84.1082823232821	148.310095631392
222389	833.657005511784	9.52393659074422	232.233639468488	398.861069582064	202.969352453246	24.8797952062031	747.212374771266	77.7000322415082	51.0241154695157
10529	5212.99443952938	2509.5572916611	1797.04601969664	2217.71433409852	3165.69737718617	85.3021549926963	1906.64069489507	577.54353861987	236.071574238959
399726	0	0	0	0	0	8.29326506873436	0	7.2092813419956	21.7702892669934
693188	841.571470753984	0	90.839688907742	166.679479224176	168.620692807312	30.8035559695848	0	16.0206252044347	1.36064307918709
728643	1466.81422488782	538.102417377049	214.855612025268	4.09388194585696	440.287364552426	23.6950430535267	480.350812352956	82.5062198028386	37.4176846776449
474354	1733.2678880419	238.098414768606	210.116149995299	291.250458433824	399.068972977305	34.3578124276138	61.3213803003774	69.6897196392909	95.9253370826896
22943	0	0	32.3863238714559	0	257.92720788674	0	0	10.4134063828825	14.967073871058
65217	3656.48294189662	2190.50541587117	1382.34309207434	555.598264080588	1254.6628587033	2.36950430535267	692.70448117093	261.136190832285	121.777555587244
219790	5679.94788881921	2361.93627450457	1944.75925296401	262.593284812825	40.5938704906492	43.8358296490245	1614.79634790994	658.447695902265	374.176846776449
140766	0	23.8098414768606	349.140369541061	530.450132127467	112.413795204875	210.885883176388	144.218801817554	259.534128311842	201.375175719689
219793	0	0	1.57982067665638	2.33936111191827	1.87356325341458	1.18475215267634	0	6.40825008177387	14.967073871058
729238	31752.8345517083	4547.67972208037	8825.66821014088	33528.3082962906	2754.7625036039	1.18475215267634	24913.5141187033	24515.5617190862	3270.30564082616
653509	44534.6959178621	5285.78480786304	9205.61508287674	25899.6517103251	5685.0154319443	8.29326506873436	26580.5471979803	23157.0127017501	3070.97142972525
6441	261.177352992616	0	499.223333823417	1596.02911860624	66.1992349539818	0	805.127011721622	1071.77982617668	262.604114283108
3434	5.27631016146699	757.152958964166	390.215707134127	463.778340437796	232.321843423408	308.035559695848	273.675049118351	279.559909817385	9096.57930590527
9211	0	0	17.3780274432202	0	0.624521084471526	0	0	0	0
142827	633.157219376038	809.534610213259	73.4616614645218	105.856090314301	172.992340398613	104.258189435518	1942.97929062863	314.00425400692	76.1960124344768
9118	0	0	0	0	0	0	0	0	0
4892	0	0	1.57982067665638	0	23.731801209918	227.472413313857	0	3.20412504088694	3.40160769796772
3983	939.183208741124	12366.8316630814	1683.29893097738	1955.12104928569	1036.70500022273	601.854093559579	3750.82442837309	1248.80773468568	2236.89722218357
10579	3521.93703277921	2947.65837483534	1972.40611480549	4472.85844598772	1695.57474434019	527.21470794097	3547.5554084885	1627.69552077056	915.712792292909
441581	0	0	0	0	0	0	0	0	9.52450155430961
4583	4693.27788862488	14981.1522572407	7.89910338328192	6071.22692570588	2518.06901258919	0	1988.40253529557	5.60721882155214	14.2867523314644
4586	722.854492120977	6051980.74462012	172.990364093874	52165.9982749434	20140.8049742067	8.29326506873436	1779.45560982762	0	21.7702892669934
727897	5584.9743059128	22643.1592444944	7566.55113084575	221476.67390975	371708.079745523	16091.30373765	28369.0874567413	2073.86993271407	1270.84063596074
112577518	2.63815508073349	0	64.7726477429117	6306.33271745366	5749.34110364487	319.883081222611	1151.47925230709	45.6587818326388	27.2128615837417
3481	26.3815508073349	28.5718097722327	71.0919304495372	5.84840277979566	211.088126551376	200.223113802301	24.9827845668204	9.61237512266081	12.9261092522773
1028	0	0	12.6385654132511	0	57.4559397713804	90.0411636034016	36.338595733557	78.5010635017299	23.811253885774
390083	0	0	0	0	0	1.18475215267634	0	0.801031260221734	437.446749958648
196335	0	0	0	0	0	0	0	2.4030937806652	567.388164021015
84867	0	0	1.57982067665638	0	0	0	0	4.00515630110867	2.04096461878063
26298	915.439813014522	180.95479522414	66.3524684195681	817.021868337454	473.386982029417	0	213.489249934647	180.23203354989	38.778327756832
1132	0	0	3.15964135331277	0	0	11.8475215267634	0	11.2144376431043	11.5654661730902
745	0	4438.15445128681	457.358085892023	548.580180744833	34.3486596459339	108.997198046223	1418.3408147254	615.192007850292	300.021798960753
7356	68.5920320990708	23.8098414768606	864.95182046937	6304.57819661972	901.808445976884	0	4943.18460088043	2156.37615251691	4.08192923756126
9356	203.137941216479	304.765970903815	60.0331857129426	0	0	0	0	12.8165001635477	9.52450155430961
65998	0	0	10.2688343982665	4.67872222383653	0	11.8475215267634	4.54232446669462	35.2453754497563	15.6473954106515
378938	4051960.85558414	3531809.02562863	987274.965731859	1120162.71446288	1921595.17002128	693205.593043841	1286414.67849583	315684.817590865	475554.960998981
109136579	3976116.53516813	3424721.88260231	961282.966049169	1086813.36729165	1891511.98938229	678834.549431877	1249703.61215601	309858.917235272	469223.888751523
89	0	0	0.789910338328192	0	0	0	0	5.60721882155214	2.04096461878063
22941	79.1446524220048	1619.06922042652	611.39060186602	466.117701549714	612.030662782096	163.495797069335	3299.99872505364	776.19929115486	289.136654327256
101928580	0	0	0.789910338328192	0	0	3.55425645802901	0	0.801031260221734	0
60494	44.8486363724694	0	120.066371425885	338.037680672189	329.122611516494	146.909266931866	147.625545167575	175.42584598856	32.6554339004901
619383	4260.62045538459	4738.15845389525	1254.37761726517	1511.2272782992	3590.99623571127	1016.5173469963	1284.34224295791	576.742507359648	566.707842481421
692072	292.835213961418	923.82184930219	95.5791509377112	117.552895873893	9.99233735154442	149.278771237218	244.149940084836	56.0721882155214	44.2209000735803
7225	2748.9575941243	6485.80081829682	2220.43796104055	1542.22381303212	851.22223813469	71.0851291605802	3301.13430617032	547.104350731444	451.053180750519
4317	0	0	0	0	0	0	0	0	0
143884	4086.50222005618	7709.62667020745	2485.05792438049	1134.59013928036	2842.19545542992	2572.09692346033	2417.65219739821	966.043699827411	1421.87201775051
399949	0	0	3.15964135331277	294.759500101701	0.624521084471526	10.662769374087	32.931852383536	24.030937806652	1.36064307918709
649946	1147.59746011907	352.385653857536	234.603370483473	236.860312581724	364.720313331371	101.888685130165	526.909638136576	24.8319690668738	35.3767200588643
64137	0	0	0	0	0	5.92376076338169	0	7.2092813419956	0
23584	535.545481388899	1233.34978850138	202.217046612017	0	50.5862078421936	0	617.756127470469	182.635127330555	72.7944047365091
107984406	696.472941313642	95.2393659074422	157.982067665638	174.282402837911	330.996174769909	26.0645473588794	447.41895996942	16.0206252044347	25.1718969649611
6337	34.2960160495354	1871.45354008124	684.062352992214	793.043416940292	23.731801209918	4.73900861070535	1467.17080274236	773.796197374195	274.849901995791
144571	1559.14965271349	0	239.342832513442	281.308173708171	277.287361505358	274.86249942091	503.06243468643	221.88565908142	172.121349517166
5555	0	380.957463629769	240.922653190098	631.042659939952	454.651349495271	103.073437282841	1864.62419357814	223.487721601864	101.367909399438
259294	1374.47879706215	3752.43101675322	444.719520478772	149.719111162769	489.000009141205	390.968210383191	433.791986569337	182.635127330555	108.171124795373
259290	3424.32529479207	3428.61717266792	853.103165394447	152.058472274687	1920.40233474994	599.484589254227	1416.06965249205	221.084627821199	125.179163285212
5544	464.315294209095	4019.10124129406	488.164589086822	10306.0553785559	2730.40618130951	212.070635329064	282.75969805174	93.7206574459429	46.9421862319545
5545	2838.65486686924	2814.32326256492	680.112801300573	39215.2951593639	294.77395187056	203.77737026033	916.41396115564	183.436158590777	36.7373631380513
